,V,J,Pe,Ct,Cp,PWR,Torque,Thrust,PWR.1,Torque.1,Thrust.1,THR/PWR,Mach,Reyn,RPM
0,(mph),(Adv_Ratio),-,-,-,(Hp),(In-Lbf),(Lbf),(W),(N-m),(N),(g/W),-,-,RPM
217,8.3,0.18,0.2987,0.1752,0.1075,0.034,0.271,0.463,25.663,0.031,2.059,8.183,0.19,37357.,8000
218,9.7,0.21,0.3387,0.1706,0.1077,0.034,0.272,0.451,25.712,0.031,2.005,7.951,0.19,37398.,8000
219,11.1,0.24,0.3759,0.1656,0.1076,0.034,0.272,0.438,25.703,0.031,1.946,7.721,0.19,37445.,8000
220,12.5,0.27,0.4104,0.1602,0.1073,0.034,0.271,0.423,25.620,0.031,1.883,7.495,0.19,37497.,8000
221,13.9,0.31,0.4425,0.1542,0.1064,0.034,0.269,0.408,25.420,0.030,1.813,7.272,0.19,37556.,8000
222,15.3,0.34,0.4719,0.1479,0.1052,0.034,0.266,0.391,25.135,0.030,1.738,7.051,0.19,37621.,8000
223,16.7,0.37,0.4988,0.1413,0.1038,0.033,0.262,0.373,24.795,0.030,1.661,6.831,0.19,37693.,8000
224,18.0,0.40,0.5230,0.1346,0.1022,0.033,0.258,0.356,24.396,0.029,1.582,6.612,0.19,37770.,8000
225,19.4,0.43,0.5447,0.1277,0.1002,0.032,0.253,0.337,23.932,0.029,1.501,6.394,0.19,37853.,8000
226,20.8,0.46,0.5647,0.1205,0.0978,0.031,0.247,0.318,23.349,0.028,1.417,6.187,0.19,37942.,8000
227,22.2,0.49,0.5842,0.1132,0.0946,0.030,0.239,0.299,22.599,0.027,1.330,6.001,0.19,38037.,8000
228,23.6,0.52,0.6013,0.1056,0.0912,0.029,0.230,0.279,21.770,0.026,1.241,5.814,0.19,38138.,8000
229,25.0,0.55,0.6158,0.0979,0.0873,0.028,0.220,0.259,20.859,0.025,1.150,5.623,0.19,38245.,8000
230,26.4,0.58,0.6274,0.0899,0.0832,0.027,0.210,0.238,19.862,0.024,1.057,5.427,0.19,38357.,8000
231,27.8,0.61,0.6356,0.0818,0.0786,0.025,0.198,0.216,18.774,0.022,0.962,5.223,0.19,38475.,8000
232,29.1,0.64,0.6401,0.0735,0.0736,0.024,0.186,0.194,17.589,0.021,0.864,5.009,0.19,38599.,8000
233,30.5,0.67,0.6399,0.0650,0.0682,0.022,0.172,0.172,16.298,0.019,0.764,4.780,0.19,38729.,8000
234,31.9,0.70,0.6338,0.0563,0.0624,0.020,0.157,0.149,14.902,0.018,0.662,4.529,0.20,38864.,8000
235,33.3,0.73,0.6192,0.0474,0.0561,0.018,0.142,0.125,13.404,0.016,0.557,4.240,0.20,39005.,8000
236,34.7,0.76,0.5915,0.0383,0.0495,0.016,0.125,0.101,11.816,0.014,0.451,3.889,0.20,39151.,8000
237,36.1,0.79,0.5419,0.0290,0.0425,0.014,0.107,0.077,10.153,0.012,0.341,3.425,0.20,39302.,8000
238,37.5,0.82,0.4567,0.0195,0.0352,0.011,0.089,0.052,8.414,0.010,0.229,2.780,0.20,39459.,8000
239,38.9,0.85,0.3045,0.0098,0.0276,0.009,0.070,0.026,6.594,0.008,0.116,1.788,0.20,39621.,8000
240,40.2,0.89,-0.0010,0.0000,0.0198,0.006,0.050,0.000,4.721,0.006,0.000,-0.006,0.20,39788.,8000
241,0.0,0.00,0.0000,0.1965,0.1025,0.047,0.327,0.657,34.848,0.037,2.922,8.551,0.21,41901.,9000
242,1.6,0.03,0.0570,0.1937,0.1037,0.047,0.331,0.648,35.275,0.037,2.882,8.330,0.21,41904.,9000
243,3.1,0.06,0.1111,0.1907,0.1049,0.048,0.335,0.638,35.656,0.038,2.837,8.113,0.21,41915.,9000
244,4.7,0.09,0.1622,0.1874,0.1058,0.048,0.338,0.627,35.985,0.038,2.788,7.899,0.21,41932.,9000
245,6.2,0.12,0.2105,0.1838,0.1066,0.049,0.340,0.615,36.258,0.038,2.734,7.688,0.21,41957.,9000
246,7.8,0.15,0.2560,0.1798,0.1072,0.049,0.342,0.601,36.468,0.039,2.675,7.480,0.21,41988.,9000
247,9.4,0.18,0.2987,0.1755,0.1077,0.049,0.344,0.587,36.607,0.039,2.611,7.273,0.21,42027.,9000
248,10.9,0.21,0.3386,0.1709,0.1079,0.049,0.344,0.571,36.682,0.039,2.542,7.066,0.21,42073.,9000
249,12.5,0.24,0.3758,0.1659,0.1078,0.049,0.344,0.555,36.670,0.039,2.468,6.862,0.21,42125.,9000
250,14.1,0.27,0.4104,0.1605,0.1075,0.049,0.343,0.537,36.547,0.039,2.387,6.661,0.22,42185.,9000
251,15.6,0.31,0.4424,0.1545,0.1066,0.049,0.341,0.517,36.263,0.038,2.298,6.463,0.22,42251.,9000
252,17.2,0.34,0.4719,0.1481,0.1054,0.048,0.337,0.495,35.850,0.038,2.203,6.267,0.22,42324.,9000
253,18.7,0.37,0.4987,0.1416,0.1040,0.047,0.332,0.473,35.364,0.038,2.106,6.071,0.22,42404.,9000
254,20.3,0.40,0.5230,0.1348,0.1023,0.047,0.327,0.451,34.791,0.037,2.005,5.877,0.22,42491.,9000
255,21.9,0.43,0.5446,0.1279,0.1004,0.046,0.320,0.428,34.124,0.036,1.902,5.683,0.22,42585.,9000
256,23.4,0.46,0.5647,0.1207,0.0979,0.045,0.313,0.404,33.287,0.035,1.795,5.499,0.22,42685.,9000
257,25.0,0.49,0.5843,0.1133,0.0947,0.043,0.303,0.379,32.215,0.034,1.685,5.334,0.22,42792.,9000
258,26.5,0.52,0.6014,0.1057,0.0913,0.042,0.291,0.354,31.031,0.033,1.573,5.168,0.22,42905.,9000
259,28.1,0.55,0.6159,0.0980,0.0874,0.040,0.279,0.328,29.728,0.032,1.457,4.998,0.22,43025.,9000
260,29.7,0.58,0.6274,0.0900,0.0832,0.038,0.266,0.301,28.304,0.030,1.339,4.824,0.22,43152.,9000
261,31.2,0.61,0.6357,0.0819,0.0787,0.036,0.251,0.274,26.749,0.028,1.218,4.643,0.22,43285.,9000
262,32.8,0.64,0.6401,0.0736,0.0737,0.034,0.235,0.246,25.059,0.027,1.094,4.453,0.22,43424.,9000
263,34.3,0.67,0.6399,0.0651,0.0683,0.031,0.218,0.218,23.220,0.025,0.968,4.249,0.22,43570.,9000
264,35.9,0.70,0.6339,0.0564,0.0624,0.028,0.199,0.188,21.231,0.023,0.838,4.026,0.22,43722.,9000
265,37.5,0.73,0.6194,0.0475,0.0562,0.026,0.179,0.159,19.099,0.020,0.706,3.770,0.22,43880.,9000
266,39.0,0.76,0.5916,0.0384,0.0495,0.023,0.158,0.128,16.831,0.018,0.571,3.457,0.22,44045.,9000
267,40.6,0.79,0.5420,0.0290,0.0425,0.019,0.136,0.097,14.462,0.015,0.432,3.045,0.22,44215.,9000
268,42.2,0.82,0.4568,0.0195,0.0352,0.016,0.113,0.065,11.982,0.013,0.290,2.472,0.22,44391.,9000
269,43.7,0.85,0.3048,0.0098,0.0276,0.013,0.088,0.033,9.389,0.010,0.146,1.590,0.22,44574.,9000
270,45.3,0.89,-0.0009,0.0000,0.0198,0.009,0.063,0.000,6.719,0.007,0.000,-0.004,0.22,44762.,9000
271,0.0,0.00,0.0000,0.1968,0.1027,0.064,0.405,0.813,47.902,0.046,3.614,7.694,0.24,46556.,10000
272,1.7,0.03,0.0570,0.1941,0.1039,0.065,0.410,0.801,48.487,0.046,3.564,7.495,0.24,46560.,10000
273,3.5,0.06,0.1110,0.1910,0.1051,0.066,0.414,0.789,49.010,0.047,3.508,7.300,0.24,46572.,10000
274,5.2,0.09,0.1622,0.1877,0.1060,0.066,0.418,0.775,49.461,0.047,3.447,7.107,0.24,46591.,10000
275,6.9,0.12,0.2105,0.1841,0.1068,0.067,0.421,0.760,49.834,0.048,3.381,6.918,0.24,46619.,10000
276,8.7,0.15,0.2559,0.1802,0.1075,0.067,0.424,0.744,50.132,0.048,3.309,6.730,0.24,46654.,10000
277,10.4,0.18,0.2986,0.1759,0.1079,0.067,0.425,0.726,50.322,0.048,3.229,6.544,0.24,46697.,10000
278,12.1,0.21,0.3385,0.1712,0.1081,0.068,0.426,0.707,50.421,0.048,3.144,6.358,0.24,46747.,10000
279,13.9,0.24,0.3757,0.1662,0.1081,0.068,0.426,0.686,50.405,0.048,3.052,6.175,0.24,46806.,10000
280,15.6,0.27,0.4103,0.1608,0.1077,0.067,0.425,0.664,50.242,0.048,2.953,5.994,0.24,46872.,10000
281,17.3,0.31,0.4423,0.1548,0.1069,0.067,0.421,0.639,49.844,0.048,2.842,5.815,0.24,46946.,10000
282,19.1,0.34,0.4718,0.1484,0.1056,0.066,0.416,0.613,49.278,0.047,2.725,5.639,0.24,47027.,10000
283,20.8,0.37,0.4986,0.1418,0.1042,0.065,0.411,0.585,48.604,0.046,2.604,5.463,0.24,47116.,10000
284,22.6,0.40,0.5229,0.1350,0.1025,0.064,0.404,0.557,47.811,0.046,2.479,5.288,0.24,47212.,10000
285,24.3,0.43,0.5446,0.1281,0.1005,0.063,0.396,0.529,46.890,0.045,2.352,5.114,0.24,47316.,10000
286,26.0,0.46,0.5647,0.1209,0.0980,0.061,0.387,0.499,45.732,0.044,2.220,4.949,0.24,47428.,10000
287,27.8,0.49,0.5843,0.1135,0.0949,0.059,0.374,0.468,44.255,0.042,2.084,4.801,0.24,47546.,10000
288,29.5,0.52,0.6014,0.1059,0.0914,0.057,0.360,0.437,42.625,0.041,1.944,4.651,0.24,47673.,10000
289,31.2,0.55,0.6159,0.0981,0.0875,0.055,0.345,0.405,40.834,0.039,1.801,4.499,0.24,47806.,10000
290,33.0,0.58,0.6275,0.0901,0.0833,0.052,0.329,0.372,38.872,0.037,1.655,4.342,0.24,47947.,10000
291,34.7,0.61,0.6358,0.0820,0.0788,0.049,0.310,0.338,36.736,0.035,1.506,4.179,0.24,48094.,10000
292,36.4,0.64,0.6402,0.0737,0.0738,0.046,0.291,0.304,34.412,0.033,1.353,4.008,0.24,48249.,10000
293,38.2,0.67,0.6401,0.0651,0.0684,0.043,0.269,0.269,31.886,0.030,1.196,3.825,0.24,48411.,10000
294,39.9,0.70,0.6340,0.0564,0.0625,0.039,0.246,0.233,29.152,0.028,1.036,3.624,0.24,48580.,10000
295,41.6,0.73,0.6195,0.0475,0.0562,0.035,0.222,0.196,26.219,0.025,0.873,3.393,0.24,48756.,10000
296,43.4,0.76,0.5916,0.0384,0.0495,0.031,0.195,0.158,23.098,0.022,0.705,3.111,0.24,48939.,10000
297,45.1,0.79,0.5422,0.0291,0.0425,0.027,0.168,0.120,19.845,0.019,0.534,2.742,0.25,49128.,10000
298,46.8,0.82,0.4572,0.0195,0.0352,0.022,0.139,0.081,16.437,0.016,0.359,2.226,0.25,49324.,10000
299,48.6,0.85,0.3051,0.0099,0.0276,0.017,0.109,0.041,12.874,0.012,0.181,1.433,0.25,49526.,10000
300,50.3,0.89,-0.0009,0.0000,0.0197,0.012,0.078,0.000,9.206,0.009,0.000,-0.004,0.25,49735.,10000
301,0.0,0.00,0.0000,0.1972,0.1030,0.086,0.491,0.985,63.924,0.055,4.382,6.990,0.26,51212.,11000
302,1.9,0.03,0.0570,0.1945,0.1042,0.087,0.497,0.971,64.706,0.056,4.321,6.810,0.26,51216.,11000
303,3.8,0.06,0.1110,0.1914,0.1053,0.088,0.503,0.956,65.404,0.057,4.254,6.632,0.26,51229.,11000
304,5.7,0.09,0.1622,0.1881,0.1063,0.089,0.507,0.940,66.004,0.057,4.180,6.458,0.26,51251.,11000
305,7.6,0.12,0.2104,0.1845,0.1071,0.089,0.511,0.922,66.502,0.058,4.099,6.286,0.26,51281.,11000
306,9.5,0.15,0.2559,0.1805,0.1077,0.090,0.514,0.902,66.886,0.058,4.011,6.115,0.26,51319.,11000
307,11.5,0.18,0.2986,0.1762,0.1082,0.090,0.516,0.880,67.155,0.058,3.915,5.945,0.26,51367.,11000
308,13.4,0.21,0.3385,0.1716,0.1084,0.090,0.517,0.857,67.284,0.058,3.812,5.777,0.26,51422.,11000
309,15.3,0.24,0.3757,0.1665,0.1083,0.090,0.517,0.832,67.261,0.058,3.701,5.610,0.26,51487.,11000
310,17.2,0.27,0.4102,0.1611,0.1080,0.090,0.515,0.805,67.039,0.058,3.580,5.446,0.26,51559.,11000
311,19.1,0.31,0.4423,0.1551,0.1071,0.089,0.511,0.775,66.504,0.058,3.446,5.284,0.26,51640.,11000
312,21.0,0.34,0.4717,0.1487,0.1059,0.088,0.505,0.743,65.738,0.057,3.303,5.124,0.26,51730.,11000
313,22.9,0.37,0.4986,0.1420,0.1044,0.087,0.498,0.710,64.829,0.056,3.156,4.964,0.26,51828.,11000
314,24.8,0.40,0.5229,0.1352,0.1027,0.086,0.490,0.676,63.766,0.055,3.005,4.805,0.26,51934.,11000
315,26.7,0.43,0.5446,0.1282,0.1007,0.084,0.480,0.641,62.523,0.054,2.849,4.647,0.26,52048.,11000
316,28.6,0.46,0.5647,0.1210,0.0982,0.082,0.468,0.605,60.964,0.053,2.689,4.498,0.26,52171.,11000
317,30.5,0.49,0.5844,0.1136,0.0950,0.079,0.453,0.568,58.991,0.051,2.524,4.363,0.26,52302.,11000
318,32.5,0.52,0.6015,0.1060,0.0915,0.076,0.437,0.530,56.814,0.049,2.355,4.227,0.27,52441.,11000
319,34.4,0.55,0.6160,0.0982,0.0877,0.073,0.418,0.491,54.423,0.047,2.182,4.089,0.27,52588.,11000
320,36.3,0.58,0.6276,0.0902,0.0834,0.069,0.398,0.451,51.806,0.045,2.005,3.946,0.27,52743.,11000
321,38.2,0.61,0.6359,0.0821,0.0789,0.066,0.376,0.410,48.955,0.042,1.824,3.799,0.27,52905.,11000
322,40.1,0.64,0.6403,0.0737,0.0739,0.061,0.352,0.368,45.854,0.040,1.638,3.643,0.27,53076.,11000
323,42.0,0.67,0.6402,0.0652,0.0684,0.057,0.326,0.326,42.483,0.037,1.448,3.477,0.27,53254.,11000
324,43.9,0.70,0.6341,0.0565,0.0626,0.052,0.298,0.282,38.836,0.034,1.255,3.294,0.27,53440.,11000
325,45.8,0.73,0.6195,0.0475,0.0562,0.047,0.268,0.237,34.920,0.030,1.056,3.084,0.27,53633.,11000
326,47.7,0.76,0.5916,0.0384,0.0495,0.041,0.236,0.192,30.760,0.027,0.853,2.827,0.27,53834.,11000
327,49.6,0.79,0.5422,0.0291,0.0426,0.035,0.203,0.145,26.420,0.023,0.646,2.491,0.27,54043.,11000
328,51.5,0.82,0.4572,0.0195,0.0352,0.029,0.168,0.098,21.870,0.019,0.434,2.023,0.27,54259.,11000
329,53.5,0.86,0.3051,0.0098,0.0276,0.023,0.132,0.049,17.117,0.015,0.219,1.302,0.27,54481.,11000
330,55.4,0.89,-0.0016,0.0000,0.0197,0.016,0.094,0.000,12.224,0.011,-0.001,-0.007,0.27,54712.,11000
331,0.0,0.00,0.0000,0.1976,0.1033,0.112,0.586,1.175,83.224,0.066,5.226,6.403,0.29,55867.,12000
332,2.1,0.03,0.0570,0.1949,0.1045,0.113,0.593,1.159,84.246,0.067,5.154,6.238,0.29,55872.,12000
333,4.2,0.06,0.1110,0.1919,0.1056,0.114,0.600,1.141,85.153,0.068,5.074,6.076,0.29,55886.,12000
334,6.3,0.09,0.1621,0.1885,0.1066,0.115,0.605,1.121,85.934,0.068,4.986,5.916,0.29,55910.,12000
335,8.3,0.12,0.2104,0.1849,0.1074,0.116,0.610,1.099,86.577,0.069,4.889,5.758,0.29,55943.,12000
336,10.4,0.15,0.2559,0.1809,0.1080,0.117,0.613,1.076,87.078,0.069,4.784,5.602,0.29,55985.,12000
337,12.5,0.18,0.2985,0.1766,0.1085,0.117,0.616,1.050,87.419,0.070,4.670,5.447,0.29,56036.,12000
338,14.6,0.21,0.3384,0.1719,0.1087,0.117,0.617,1.022,87.587,0.070,4.546,5.293,0.29,56097.,12000
339,16.7,0.24,0.3756,0.1669,0.1086,0.117,0.617,0.992,87.554,0.070,4.413,5.140,0.29,56167.,12000
340,18.8,0.28,0.4102,0.1615,0.1083,0.117,0.615,0.960,87.262,0.069,4.270,4.989,0.29,56247.,12000
341,20.8,0.31,0.4422,0.1554,0.1074,0.116,0.610,0.924,86.561,0.069,4.110,4.841,0.29,56335.,12000
342,22.9,0.34,0.4717,0.1490,0.1061,0.115,0.603,0.886,85.556,0.068,3.939,4.694,0.29,56433.,12000
343,25.0,0.37,0.4986,0.1423,0.1047,0.113,0.594,0.846,84.367,0.067,3.763,4.548,0.29,56540.,12000
344,27.1,0.40,0.5228,0.1355,0.1029,0.111,0.584,0.805,82.975,0.066,3.583,4.403,0.29,56656.,12000
345,29.2,0.43,0.5445,0.1285,0.1009,0.109,0.573,0.764,81.348,0.065,3.397,4.258,0.29,56781.,12000
346,31.3,0.46,0.5648,0.1212,0.0984,0.106,0.559,0.721,79.302,0.063,3.206,4.122,0.29,56915.,12000
347,33.3,0.49,0.5845,0.1138,0.0952,0.103,0.540,0.677,76.737,0.061,3.009,3.999,0.29,57058.,12000
348,35.4,0.52,0.6016,0.1062,0.0917,0.099,0.520,0.631,73.898,0.059,2.808,3.874,0.29,57209.,12000
349,37.5,0.55,0.6161,0.0984,0.0878,0.095,0.499,0.585,70.783,0.056,2.601,3.747,0.29,57370.,12000
350,39.6,0.58,0.6278,0.0904,0.0836,0.090,0.475,0.537,67.378,0.054,2.390,3.617,0.29,57539.,12000
351,41.7,0.61,0.6361,0.0822,0.0790,0.085,0.449,0.489,63.679,0.051,2.174,3.482,0.29,57716.,12000
352,43.8,0.64,0.6405,0.0739,0.0740,0.080,0.420,0.439,59.646,0.047,1.953,3.339,0.29,57902.,12000
353,45.8,0.67,0.6404,0.0653,0.0686,0.074,0.389,0.388,55.258,0.044,1.727,3.187,0.29,58097.,12000
354,47.9,0.70,0.6343,0.0565,0.0627,0.068,0.356,0.336,50.502,0.040,1.495,3.019,0.29,58300.,12000
355,50.0,0.73,0.6196,0.0476,0.0563,0.061,0.320,0.283,45.389,0.036,1.258,2.826,0.29,58511.,12000
356,52.1,0.76,0.5917,0.0384,0.0496,0.054,0.282,0.228,39.975,0.032,1.016,2.591,0.29,58731.,12000
357,54.2,0.79,0.5423,0.0291,0.0426,0.046,0.242,0.173,34.330,0.027,0.769,2.283,0.29,58958.,12000
358,56.3,0.83,0.4574,0.0195,0.0352,0.038,0.200,0.116,28.411,0.023,0.517,1.855,0.30,59194.,12000
359,58.3,0.86,0.3057,0.0099,0.0276,0.030,0.157,0.059,22.238,0.018,0.261,1.195,0.30,59437.,12000
360,60.4,0.89,-0.0010,0.0000,0.0197,0.021,0.112,0.000,15.872,0.013,-0.001,-0.004,0.30,59688.,12000
361,0.0,0.00,0.0000,0.1981,0.1036,0.142,0.690,1.382,106.128,0.078,6.147,5.907,0.31,60523.,13000
362,2.3,0.03,0.0570,0.1954,0.1048,0.144,0.699,1.363,107.439,0.079,6.063,5.754,0.31,60528.,13000
363,4.5,0.06,0.1110,0.1923,0.1060,0.146,0.706,1.342,108.602,0.080,5.969,5.604,0.31,60543.,13000
364,6.8,0.09,0.1621,0.1890,0.1069,0.147,0.713,1.319,109.599,0.081,5.865,5.457,0.31,60569.,13000
365,9.0,0.12,0.2103,0.1853,0.1078,0.148,0.718,1.293,110.423,0.081,5.752,5.312,0.31,60605.,13000
366,11.3,0.15,0.2558,0.1813,0.1084,0.149,0.722,1.265,111.060,0.082,5.628,5.167,0.31,60650.,13000
367,13.5,0.18,0.2984,0.1770,0.1088,0.150,0.725,1.235,111.485,0.082,5.492,5.023,0.31,60706.,13000
368,15.8,0.21,0.3383,0.1723,0.1090,0.150,0.726,1.202,111.691,0.082,5.347,4.881,0.31,60772.,13000
369,18.1,0.24,0.3755,0.1672,0.1089,0.150,0.726,1.167,111.643,0.082,5.190,4.741,0.31,60848.,13000
370,20.3,0.28,0.4100,0.1618,0.1086,0.149,0.723,1.129,111.263,0.082,5.021,4.602,0.31,60934.,13000
371,22.6,0.31,0.4421,0.1557,0.1077,0.148,0.717,1.086,110.360,0.081,4.833,4.465,0.31,61030.,13000
372,24.8,0.34,0.4716,0.1492,0.1064,0.146,0.709,1.041,109.071,0.080,4.632,4.330,0.31,61136.,13000
373,27.1,0.37,0.4984,0.1426,0.1049,0.144,0.699,0.995,107.539,0.079,4.425,4.196,0.31,61252.,13000
374,29.4,0.40,0.5227,0.1357,0.1032,0.142,0.688,0.947,105.752,0.078,4.212,4.061,0.31,61378.,13000
375,31.6,0.43,0.5445,0.1287,0.1011,0.139,0.674,0.898,103.658,0.076,3.993,3.928,0.31,61514.,13000
376,33.9,0.46,0.5648,0.1214,0.0986,0.135,0.657,0.847,101.031,0.074,3.768,3.803,0.31,61659.,13000
377,36.1,0.49,0.5845,0.1140,0.0954,0.131,0.636,0.795,97.759,0.072,3.537,3.690,0.31,61814.,13000
378,38.4,0.52,0.6016,0.1064,0.0919,0.126,0.612,0.742,94.149,0.069,3.301,3.575,0.31,61978.,13000
379,40.6,0.55,0.6162,0.0985,0.0880,0.121,0.586,0.688,90.184,0.066,3.058,3.458,0.31,62152.,13000
380,42.9,0.58,0.6278,0.0905,0.0838,0.115,0.558,0.632,85.849,0.063,2.810,3.338,0.31,62335.,13000
381,45.2,0.61,0.6361,0.0824,0.0792,0.109,0.527,0.575,81.118,0.060,2.556,3.213,0.32,62528.,13000
382,47.4,0.64,0.6406,0.0740,0.0741,0.102,0.494,0.516,75.980,0.056,2.296,3.081,0.32,62730.,13000
383,49.7,0.67,0.6405,0.0654,0.0687,0.094,0.458,0.456,70.392,0.052,2.030,2.941,0.32,62941.,13000
384,51.9,0.70,0.6345,0.0566,0.0628,0.086,0.418,0.395,64.331,0.047,1.758,2.787,0.32,63161.,13000
385,54.2,0.73,0.6199,0.0477,0.0564,0.078,0.376,0.333,57.820,0.042,1.479,2.609,0.32,63390.,13000
386,56.5,0.76,0.5919,0.0385,0.0497,0.068,0.331,0.268,50.902,0.037,1.194,2.391,0.32,63628.,13000
387,58.7,0.79,0.5427,0.0291,0.0427,0.059,0.284,0.203,43.714,0.032,0.904,2.108,0.32,63874.,13000
388,61.0,0.83,0.4581,0.0196,0.0353,0.048,0.235,0.137,36.161,0.027,0.608,1.714,0.32,64130.,13000
389,63.2,0.86,0.3065,0.0099,0.0276,0.038,0.184,0.069,28.275,0.021,0.307,1.106,0.32,64393.,13000
390,65.5,0.89,-0.0007,0.0000,0.0197,0.027,0.131,0.000,20.156,0.015,0.000,-0.002,0.32,64666.,13000
391,0.0,0.00,0.0000,0.1982,0.1037,0.178,0.801,1.604,132.751,0.091,7.134,5.480,0.33,65179.,14000
392,2.4,0.03,0.0570,0.1955,0.1050,0.180,0.812,1.582,134.426,0.092,7.037,5.338,0.33,65184.,14000
393,4.9,0.06,0.1110,0.1925,0.1062,0.182,0.821,1.558,135.914,0.093,6.930,5.199,0.33,65201.,14000
394,7.3,0.09,0.1622,0.1892,0.1072,0.184,0.828,1.531,137.185,0.094,6.811,5.063,0.33,65228.,14000
395,9.7,0.12,0.2105,0.1856,0.1080,0.185,0.834,1.502,138.229,0.094,6.680,4.928,0.33,65267.,14000
396,12.2,0.15,0.2560,0.1816,0.1086,0.186,0.839,1.470,139.029,0.095,6.537,4.794,0.33,65316.,14000
397,14.6,0.18,0.2987,0.1773,0.1090,0.187,0.843,1.435,139.573,0.095,6.381,4.662,0.33,65376.,14000
398,17.0,0.21,0.3386,0.1726,0.1092,0.188,0.844,1.397,139.830,0.095,6.213,4.531,0.33,65448.,14000
399,19.5,0.24,0.3759,0.1676,0.1092,0.187,0.844,1.356,139.774,0.095,6.031,4.400,0.33,65530.,14000
400,21.9,0.28,0.4105,0.1621,0.1088,0.187,0.841,1.312,139.301,0.095,5.835,4.272,0.33,65623.,14000
401,24.4,0.31,0.4426,0.1561,0.1080,0.185,0.834,1.263,138.193,0.094,5.617,4.145,0.33,65727.,14000
402,26.8,0.34,0.4721,0.1495,0.1067,0.183,0.824,1.210,136.555,0.093,5.383,4.019,0.34,65841.,14000
403,29.2,0.37,0.4990,0.1428,0.1052,0.181,0.813,1.156,134.615,0.092,5.141,3.895,0.34,65966.,14000
404,31.7,0.40,0.5233,0.1360,0.1034,0.177,0.799,1.100,132.354,0.090,4.893,3.770,0.34,66102.,14000
405,34.1,0.43,0.5451,0.1289,0.1013,0.174,0.783,1.043,129.721,0.088,4.638,3.646,0.34,66248.,14000
406,36.5,0.46,0.5650,0.1216,0.0988,0.170,0.764,0.984,126.504,0.086,4.376,3.528,0.34,66405.,14000
407,39.0,0.49,0.5847,0.1141,0.0956,0.164,0.739,0.923,122.392,0.083,4.108,3.422,0.34,66573.,14000
408,41.4,0.52,0.6019,0.1065,0.0921,0.158,0.712,0.862,117.866,0.080,3.833,3.316,0.34,66750.,14000
409,43.8,0.55,0.6164,0.0986,0.0882,0.151,0.681,0.798,112.875,0.077,3.550,3.207,0.34,66938.,14000
410,46.3,0.58,0.6281,0.0906,0.0839,0.144,0.648,0.733,107.419,0.073,3.261,3.096,0.34,67136.,14000
411,48.7,0.61,0.6364,0.0824,0.0793,0.136,0.613,0.667,101.477,0.069,2.966,2.980,0.34,67344.,14000
412,51.1,0.64,0.6528,0.0742,0.0731,0.125,0.565,0.601,93.572,0.064,2.672,2.911,0.34,67562.,14000
413,53.6,0.67,0.6530,0.0656,0.0677,0.116,0.523,0.531,86.634,0.059,2.362,2.780,0.34,67790.,14000
414,56.0,0.70,0.6471,0.0568,0.0618,0.106,0.478,0.460,79.115,0.054,2.044,2.635,0.34,68028.,14000
415,58.5,0.73,0.6321,0.0478,0.0555,0.095,0.429,0.386,71.073,0.048,1.719,2.466,0.34,68275.,14000
416,60.9,0.77,0.6033,0.0385,0.0489,0.084,0.378,0.312,62.574,0.043,1.387,2.260,0.34,68532.,14000
417,63.3,0.80,0.5621,0.0293,0.0414,0.071,0.320,0.237,53.025,0.036,1.053,2.025,0.34,68798.,14000
418,65.8,0.83,0.4735,0.0196,0.0342,0.059,0.264,0.158,43.770,0.030,0.705,1.642,0.34,69074.,14000
419,68.2,0.86,0.3144,0.0098,0.0267,0.046,0.206,0.079,34.127,0.023,0.352,1.052,0.35,69359.,14000
420,70.6,0.89,-0.0005,0.0000,0.0191,0.033,0.148,0.000,24.448,0.017,0.000,-0.002,0.35,69653.,14000
421,0.0,0.00,0.0000,0.1984,0.1028,0.217,0.912,1.843,161.817,0.103,8.198,5.166,0.36,69834.,15000
422,2.6,0.03,0.0575,0.1958,0.1041,0.220,0.924,1.819,163.930,0.104,8.090,5.033,0.36,69840.,15000
423,5.2,0.06,0.1121,0.1929,0.1053,0.222,0.934,1.792,165.798,0.106,7.970,4.902,0.36,69858.,15000
424,7.8,0.09,0.1637,0.1896,0.1063,0.224,0.943,1.762,167.399,0.107,7.836,4.773,0.36,69887.,15000
425,10.4,0.12,0.2125,0.1861,0.1072,0.226,0.951,1.728,168.698,0.107,7.687,4.647,0.36,69928.,15000
426,13.0,0.15,0.2585,0.1821,0.1078,0.228,0.956,1.692,169.693,0.108,7.525,4.522,0.36,69981.,15000
427,15.6,0.18,0.3017,0.1778,0.1082,0.228,0.960,1.652,170.335,0.108,7.348,4.399,0.36,70046.,15000
428,18.3,0.21,0.3423,0.1732,0.1084,0.229,0.961,1.609,170.604,0.109,7.156,4.277,0.36,70122.,15000
429,20.9,0.24,0.3801,0.1682,0.1083,0.229,0.961,1.562,170.484,0.109,6.950,4.157,0.36,70210.,15000
430,23.5,0.28,0.4154,0.1628,0.1079,0.228,0.957,1.512,169.874,0.108,6.727,4.038,0.36,70310.,15000
431,26.1,0.31,0.4550,0.1570,0.1055,0.223,0.936,1.458,166.144,0.106,6.486,3.981,0.36,70420.,15000
432,28.7,0.34,0.4861,0.1505,0.1042,0.220,0.924,1.398,163.985,0.104,6.217,3.866,0.36,70543.,15000
