,V,J,Pe,Ct,Cp,PWR,Torque,Thrust,PWR.1,Torque.1,Thrust.1,THR/PWR,Mach,Reyn,RPM
0,(mph),(Adv_Ratio),-,-,-,(Hp),(In-Lbf),(Lbf),(W),(N-m),(N),(g/W),-,-,RPM
217,5.3,0.14,0.2190,0.0895,0.0570,0.007,0.058,0.114,5.472,0.007,0.507,9.454,0.16,31669.,8000
218,6.2,0.16,0.2547,0.0893,0.0571,0.007,0.058,0.114,5.477,0.007,0.506,9.425,0.16,31689.,8000
219,7.0,0.19,0.2902,0.0890,0.0571,0.007,0.058,0.113,5.477,0.007,0.505,9.394,0.16,31712.,8000
220,7.9,0.21,0.3253,0.0886,0.0570,0.007,0.058,0.113,5.470,0.007,0.502,9.361,0.16,31738.,8000
221,8.8,0.23,0.3599,0.0880,0.0568,0.007,0.058,0.112,5.452,0.007,0.499,9.323,0.16,31767.,8000
222,9.7,0.26,0.3940,0.0870,0.0565,0.007,0.057,0.111,5.419,0.006,0.493,9.279,0.16,31799.,8000
223,10.6,0.28,0.4272,0.0855,0.0558,0.007,0.057,0.109,5.359,0.006,0.485,9.222,0.16,31834.,8000
224,11.4,0.30,0.4589,0.0832,0.0548,0.007,0.056,0.106,5.257,0.006,0.471,9.143,0.16,31873.,8000
225,12.3,0.33,0.4882,0.0797,0.0532,0.007,0.054,0.102,5.102,0.006,0.452,9.033,0.16,31914.,8000
226,13.2,0.35,0.5146,0.0753,0.0510,0.007,0.052,0.096,4.896,0.006,0.427,8.887,0.16,31958.,8000
227,14.1,0.37,0.5394,0.0707,0.0488,0.006,0.049,0.090,4.680,0.006,0.401,8.732,0.16,32005.,8000
228,15.0,0.40,0.5612,0.0660,0.0465,0.006,0.047,0.084,4.461,0.005,0.374,8.551,0.16,32055.,8000
229,15.9,0.42,0.5769,0.0611,0.0443,0.006,0.045,0.078,4.256,0.005,0.346,8.302,0.16,32108.,8000
230,16.7,0.44,0.5889,0.0561,0.0421,0.005,0.043,0.072,4.041,0.005,0.318,8.029,0.16,32164.,8000
231,17.6,0.46,0.5977,0.0510,0.0397,0.005,0.040,0.065,3.810,0.005,0.289,7.741,0.16,32223.,8000
232,18.5,0.49,0.6027,0.0458,0.0371,0.005,0.038,0.058,3.561,0.004,0.260,7.434,0.16,32285.,8000
233,19.4,0.51,0.6029,0.0405,0.0343,0.004,0.035,0.052,3.296,0.004,0.229,7.098,0.16,32350.,8000
234,20.3,0.53,0.5964,0.0350,0.0314,0.004,0.032,0.045,3.014,0.004,0.199,6.717,0.16,32417.,8000
235,21.1,0.56,0.5804,0.0295,0.0283,0.004,0.029,0.038,2.720,0.003,0.167,6.264,0.16,32488.,8000
236,22.0,0.58,0.5500,0.0238,0.0252,0.003,0.026,0.030,2.415,0.003,0.135,5.698,0.16,32561.,8000
237,22.9,0.60,0.4970,0.0180,0.0219,0.003,0.022,0.023,2.103,0.003,0.102,4.952,0.16,32637.,8000
238,23.8,0.63,0.4070,0.0121,0.0187,0.002,0.019,0.015,1.794,0.002,0.069,3.904,0.16,32716.,8000
239,24.7,0.65,0.2545,0.0061,0.0156,0.002,0.016,0.008,1.495,0.002,0.035,2.354,0.16,32798.,8000
240,25.5,0.67,-0.0026,0.0000,0.0127,0.002,0.013,0.000,1.220,0.001,0.000,-0.024,0.16,32882.,8000
241,0.0,0.00,0.0000,0.0902,0.0565,0.010,0.072,0.145,7.717,0.008,0.647,8.549,0.18,35565.,9000
242,1.0,0.02,0.0370,0.0901,0.0566,0.010,0.073,0.145,7.732,0.008,0.646,8.525,0.18,35567.,9000
243,2.0,0.05,0.0739,0.0900,0.0567,0.010,0.073,0.145,7.746,0.008,0.646,8.501,0.18,35572.,9000
244,3.0,0.07,0.1105,0.0899,0.0568,0.010,0.073,0.145,7.759,0.008,0.645,8.477,0.18,35581.,9000
245,4.0,0.09,0.1469,0.0898,0.0569,0.010,0.073,0.145,7.773,0.008,0.644,8.453,0.18,35593.,9000
246,5.0,0.12,0.1830,0.0897,0.0570,0.010,0.073,0.145,7.785,0.008,0.643,8.428,0.18,35609.,9000
247,5.9,0.14,0.2190,0.0895,0.0570,0.010,0.073,0.144,7.795,0.008,0.642,8.402,0.18,35628.,9000
248,6.9,0.16,0.2547,0.0893,0.0571,0.010,0.073,0.144,7.802,0.008,0.641,8.376,0.18,35650.,9000
249,7.9,0.19,0.2901,0.0891,0.0571,0.010,0.073,0.144,7.804,0.008,0.639,8.349,0.18,35676.,9000
250,8.9,0.21,0.3252,0.0886,0.0570,0.010,0.073,0.143,7.794,0.008,0.636,8.319,0.18,35705.,9000
251,9.9,0.23,0.3599,0.0880,0.0569,0.010,0.073,0.142,7.770,0.008,0.631,8.286,0.18,35738.,9000
252,10.9,0.26,0.3940,0.0871,0.0565,0.010,0.073,0.140,7.724,0.008,0.625,8.246,0.18,35774.,9000
253,11.9,0.28,0.4272,0.0856,0.0559,0.010,0.072,0.138,7.640,0.008,0.614,8.195,0.18,35814.,9000
254,12.9,0.30,0.4588,0.0833,0.0549,0.010,0.070,0.134,7.496,0.008,0.597,8.126,0.18,35857.,9000
255,13.9,0.33,0.4882,0.0798,0.0532,0.010,0.068,0.129,7.276,0.008,0.573,8.027,0.18,35903.,9000
256,14.9,0.35,0.5145,0.0754,0.0511,0.009,0.066,0.122,6.982,0.007,0.541,7.897,0.18,35953.,9000
257,15.9,0.37,0.5393,0.0708,0.0488,0.009,0.063,0.114,6.674,0.007,0.508,7.759,0.18,36006.,9000
258,16.8,0.40,0.5611,0.0661,0.0466,0.009,0.060,0.107,6.361,0.007,0.474,7.598,0.18,36062.,9000
259,17.8,0.42,0.5768,0.0612,0.0444,0.008,0.057,0.099,6.069,0.006,0.439,7.377,0.18,36122.,9000
260,18.8,0.44,0.5888,0.0562,0.0422,0.008,0.054,0.091,5.762,0.006,0.403,7.134,0.18,36185.,9000
261,19.8,0.46,0.5976,0.0511,0.0398,0.007,0.051,0.082,5.433,0.006,0.366,6.879,0.18,36251.,9000
262,20.8,0.49,0.6026,0.0459,0.0372,0.007,0.048,0.074,5.078,0.005,0.329,6.606,0.18,36321.,9000
263,21.8,0.51,0.6029,0.0405,0.0344,0.006,0.044,0.065,4.699,0.005,0.291,6.309,0.18,36394.,9000
264,22.8,0.53,0.5964,0.0351,0.0314,0.006,0.040,0.057,4.298,0.005,0.252,5.970,0.18,36470.,9000
265,23.8,0.56,0.5804,0.0295,0.0284,0.005,0.036,0.048,3.877,0.004,0.212,5.568,0.18,36549.,9000
266,24.8,0.58,0.5501,0.0238,0.0252,0.005,0.032,0.038,3.441,0.004,0.171,5.066,0.18,36632.,9000
267,25.8,0.60,0.4972,0.0180,0.0219,0.004,0.028,0.029,2.997,0.003,0.129,4.403,0.18,36717.,9000
268,26.8,0.63,0.4071,0.0121,0.0187,0.003,0.024,0.020,2.556,0.003,0.087,3.471,0.18,36806.,9000
269,27.7,0.65,0.2546,0.0061,0.0156,0.003,0.020,0.010,2.131,0.002,0.044,2.094,0.18,36898.,9000
270,28.7,0.67,-0.0028,-0.0001,0.0127,0.002,0.016,0.000,1.738,0.002,0.000,-0.022,0.18,36993.,9000
271,0.0,0.00,0.0000,0.0902,0.0565,0.014,0.089,0.180,10.585,0.010,0.799,7.695,0.20,39517.,10000
272,1.1,0.02,0.0370,0.0901,0.0566,0.014,0.090,0.179,10.606,0.010,0.798,7.673,0.20,39519.,10000
273,2.2,0.05,0.0739,0.0900,0.0567,0.014,0.090,0.179,10.626,0.010,0.797,7.652,0.20,39525.,10000
274,3.3,0.07,0.1105,0.0899,0.0568,0.014,0.090,0.179,10.646,0.010,0.797,7.630,0.20,39534.,10000
275,4.4,0.09,0.1469,0.0898,0.0569,0.014,0.090,0.179,10.665,0.010,0.796,7.607,0.20,39548.,10000
276,5.5,0.12,0.1830,0.0897,0.0570,0.014,0.090,0.179,10.682,0.010,0.794,7.584,0.20,39565.,10000
277,6.6,0.14,0.2190,0.0896,0.0571,0.014,0.090,0.178,10.696,0.010,0.793,7.561,0.20,39586.,10000
278,7.7,0.16,0.2547,0.0894,0.0571,0.014,0.090,0.178,10.707,0.010,0.791,7.537,0.20,39611.,10000
279,8.8,0.19,0.2901,0.0891,0.0571,0.014,0.091,0.177,10.710,0.010,0.789,7.513,0.20,39640.,10000
280,9.9,0.21,0.3252,0.0887,0.0571,0.014,0.090,0.177,10.699,0.010,0.785,7.486,0.20,39673.,10000
281,11.0,0.23,0.3598,0.0881,0.0569,0.014,0.090,0.175,10.668,0.010,0.780,7.455,0.20,39709.,10000
282,12.1,0.26,0.3939,0.0872,0.0566,0.014,0.090,0.174,10.607,0.010,0.772,7.420,0.20,39749.,10000
283,13.2,0.28,0.4271,0.0857,0.0560,0.014,0.089,0.171,10.494,0.010,0.759,7.375,0.20,39793.,10000
284,14.3,0.30,0.4588,0.0834,0.0549,0.014,0.087,0.166,10.299,0.010,0.739,7.312,0.20,39841.,10000
285,15.4,0.33,0.4881,0.0800,0.0533,0.013,0.084,0.159,9.997,0.010,0.708,7.224,0.20,39892.,10000
286,16.5,0.35,0.5145,0.0755,0.0512,0.013,0.081,0.150,9.594,0.009,0.669,7.106,0.20,39948.,10000
287,17.6,0.37,0.5391,0.0709,0.0489,0.012,0.078,0.141,9.170,0.009,0.628,6.982,0.20,40007.,10000
288,18.7,0.40,0.5609,0.0662,0.0466,0.012,0.074,0.132,8.742,0.008,0.586,6.836,0.20,40069.,10000
289,19.8,0.42,0.5766,0.0613,0.0445,0.011,0.070,0.122,8.341,0.008,0.543,6.637,0.20,40136.,10000
290,20.9,0.44,0.5886,0.0563,0.0422,0.011,0.067,0.112,7.919,0.008,0.498,6.419,0.20,40206.,10000
291,22.0,0.47,0.5975,0.0512,0.0398,0.010,0.063,0.102,7.465,0.007,0.453,6.190,0.20,40279.,10000
292,23.1,0.49,0.6025,0.0459,0.0372,0.009,0.059,0.091,6.978,0.007,0.407,5.945,0.20,40357.,10000
293,24.2,0.51,0.6028,0.0406,0.0344,0.009,0.055,0.081,6.456,0.006,0.359,5.677,0.20,40438.,10000
294,25.3,0.53,0.5965,0.0351,0.0315,0.008,0.050,0.070,5.904,0.006,0.311,5.373,0.20,40522.,10000
295,26.4,0.56,0.5805,0.0296,0.0284,0.007,0.045,0.059,5.326,0.005,0.262,5.012,0.20,40610.,10000
296,27.5,0.58,0.5503,0.0239,0.0252,0.006,0.040,0.048,4.727,0.005,0.211,4.561,0.20,40702.,10000
297,28.6,0.60,0.4974,0.0181,0.0220,0.006,0.035,0.036,4.116,0.004,0.160,3.964,0.20,40797.,10000
298,29.7,0.63,0.4074,0.0121,0.0187,0.005,0.030,0.024,3.509,0.003,0.108,3.126,0.20,40896.,10000
299,30.8,0.65,0.2550,0.0061,0.0156,0.004,0.025,0.012,2.925,0.003,0.054,1.887,0.20,40998.,10000
300,31.9,0.67,-0.0026,0.0000,0.0127,0.003,0.020,0.000,2.385,0.002,0.000,-0.019,0.20,41103.,10000
301,0.0,0.00,0.0000,0.0902,0.0565,0.019,0.108,0.217,14.088,0.012,0.967,6.996,0.22,43469.,11000
302,1.2,0.02,0.0370,0.0901,0.0566,0.019,0.108,0.217,14.117,0.012,0.966,6.976,0.22,43471.,11000
303,2.4,0.05,0.0739,0.0900,0.0567,0.019,0.109,0.217,14.145,0.012,0.965,6.956,0.22,43477.,11000
304,3.6,0.07,0.1105,0.0900,0.0568,0.019,0.109,0.217,14.171,0.012,0.964,6.936,0.22,43488.,11000
305,4.8,0.09,0.1469,0.0899,0.0569,0.019,0.109,0.216,14.198,0.012,0.963,6.915,0.22,43503.,11000
306,6.1,0.12,0.1830,0.0897,0.0570,0.019,0.109,0.216,14.222,0.012,0.962,6.894,0.22,43522.,11000
307,7.3,0.14,0.2190,0.0896,0.0571,0.019,0.109,0.216,14.242,0.012,0.960,6.873,0.22,43545.,11000
308,8.5,0.16,0.2546,0.0894,0.0571,0.019,0.110,0.215,14.257,0.012,0.958,6.851,0.22,43572.,11000
309,9.7,0.19,0.2900,0.0891,0.0572,0.019,0.110,0.215,14.263,0.012,0.955,6.828,0.22,43604.,11000
310,10.9,0.21,0.3251,0.0887,0.0571,0.019,0.109,0.214,14.250,0.012,0.951,6.804,0.22,43640.,11000
311,12.1,0.23,0.3598,0.0881,0.0570,0.019,0.109,0.212,14.211,0.012,0.944,6.776,0.22,43680.,11000
312,13.3,0.26,0.3939,0.0872,0.0566,0.019,0.109,0.210,14.133,0.012,0.935,6.744,0.22,43724.,11000
313,14.5,0.28,0.4271,0.0858,0.0561,0.019,0.107,0.207,13.986,0.012,0.919,6.703,0.22,43773.,11000
314,15.7,0.30,0.4588,0.0835,0.0550,0.018,0.105,0.201,13.729,0.012,0.895,6.646,0.22,43825.,11000
315,17.0,0.33,0.4881,0.0801,0.0534,0.018,0.102,0.193,13.328,0.012,0.858,6.566,0.22,43882.,11000
316,18.2,0.35,0.5144,0.0756,0.0513,0.017,0.098,0.182,12.792,0.011,0.810,6.459,0.22,43942.,11000
317,19.4,0.37,0.5390,0.0710,0.0490,0.016,0.094,0.171,12.227,0.011,0.761,6.345,0.22,44007.,11000
318,20.6,0.40,0.5607,0.0663,0.0467,0.016,0.090,0.160,11.657,0.010,0.710,6.212,0.22,44076.,11000
319,21.8,0.42,0.5764,0.0614,0.0446,0.015,0.085,0.148,11.121,0.010,0.658,6.031,0.22,44149.,11000
320,23.0,0.44,0.5885,0.0564,0.0423,0.014,0.081,0.136,10.558,0.009,0.604,5.833,0.22,44226.,11000
321,24.2,0.47,0.5974,0.0512,0.0399,0.013,0.076,0.123,9.953,0.009,0.549,5.625,0.22,44307.,11000
322,25.4,0.49,0.6025,0.0460,0.0373,0.012,0.071,0.111,9.302,0.008,0.493,5.403,0.22,44392.,11000
323,26.6,0.51,0.6028,0.0406,0.0345,0.012,0.066,0.098,8.605,0.007,0.435,5.160,0.22,44481.,11000
324,27.9,0.53,0.5965,0.0352,0.0315,0.011,0.060,0.085,7.869,0.007,0.377,4.884,0.22,44574.,11000
325,29.1,0.56,0.5806,0.0296,0.0284,0.010,0.055,0.071,7.098,0.006,0.317,4.556,0.22,44671.,11000
326,30.3,0.58,0.5504,0.0239,0.0252,0.008,0.048,0.058,6.299,0.005,0.256,4.146,0.22,44772.,11000
327,31.5,0.60,0.4976,0.0181,0.0220,0.007,0.042,0.044,5.483,0.005,0.194,3.604,0.22,44877.,11000
328,32.7,0.63,0.4075,0.0122,0.0187,0.006,0.036,0.029,4.673,0.004,0.130,2.843,0.22,44985.,11000
329,33.9,0.65,0.2549,0.0061,0.0156,0.005,0.030,0.015,3.895,0.003,0.065,1.715,0.22,45098.,11000
330,35.1,0.67,-0.0028,-0.0001,0.0127,0.004,0.024,0.000,3.176,0.003,-0.001,-0.018,0.22,45214.,11000
331,0.0,0.00,0.0000,0.0902,0.0565,0.025,0.129,0.259,18.290,0.015,1.150,6.414,0.24,47420.,12000
332,1.3,0.02,0.0370,0.0901,0.0566,0.025,0.129,0.258,18.328,0.015,1.150,6.396,0.24,47423.,12000
333,2.6,0.05,0.0739,0.0901,0.0567,0.025,0.129,0.258,18.365,0.015,1.148,6.377,0.24,47430.,12000
334,4.0,0.07,0.1105,0.0900,0.0568,0.025,0.130,0.258,18.401,0.015,1.147,6.358,0.24,47441.,12000
335,5.3,0.09,0.1469,0.0899,0.0569,0.025,0.130,0.258,18.437,0.015,1.146,6.339,0.24,47457.,12000
336,6.6,0.12,0.1830,0.0897,0.0570,0.025,0.130,0.257,18.470,0.015,1.145,6.319,0.24,47478.,12000
337,7.9,0.14,0.2189,0.0896,0.0571,0.025,0.130,0.257,18.498,0.015,1.143,6.299,0.24,47504.,12000
338,9.2,0.16,0.2546,0.0894,0.0572,0.025,0.130,0.256,18.519,0.015,1.140,6.279,0.24,47533.,12000
339,10.6,0.19,0.2900,0.0892,0.0572,0.025,0.130,0.256,18.528,0.015,1.137,6.258,0.24,47568.,12000
340,11.9,0.21,0.3251,0.0888,0.0572,0.025,0.130,0.255,18.515,0.015,1.132,6.235,0.24,47607.,12000
341,13.2,0.23,0.3597,0.0882,0.0570,0.025,0.130,0.253,18.467,0.015,1.125,6.210,0.24,47651.,12000
342,14.5,0.26,0.3938,0.0873,0.0567,0.025,0.129,0.250,18.369,0.015,1.113,6.180,0.24,47699.,12000
343,15.9,0.28,0.4270,0.0859,0.0561,0.024,0.128,0.246,18.183,0.014,1.095,6.143,0.24,47752.,12000
344,17.2,0.30,0.4587,0.0836,0.0551,0.024,0.126,0.240,17.854,0.014,1.066,6.091,0.24,47809.,12000
345,18.5,0.33,0.4880,0.0802,0.0535,0.023,0.122,0.230,17.335,0.014,1.023,6.017,0.24,47871.,12000
346,19.8,0.35,0.5143,0.0757,0.0514,0.022,0.117,0.217,16.638,0.013,0.966,5.919,0.24,47937.,12000
347,21.1,0.37,0.5389,0.0711,0.0491,0.021,0.112,0.204,15.905,0.013,0.907,5.814,0.24,48008.,12000
348,22.5,0.40,0.5605,0.0664,0.0468,0.020,0.107,0.190,15.162,0.012,0.846,5.692,0.24,48083.,12000
349,23.8,0.42,0.5762,0.0615,0.0447,0.019,0.102,0.176,14.466,0.012,0.784,5.526,0.24,48163.,12000
350,25.1,0.44,0.5883,0.0565,0.0424,0.018,0.097,0.162,13.734,0.011,0.720,5.345,0.24,48247.,12000
351,26.4,0.47,0.5972,0.0513,0.0400,0.017,0.091,0.147,12.945,0.010,0.654,5.155,0.24,48335.,12000
352,27.7,0.49,0.6024,0.0461,0.0373,0.016,0.085,0.132,12.098,0.010,0.587,4.952,0.24,48428.,12000
353,29.1,0.51,0.6028,0.0407,0.0345,0.015,0.079,0.117,11.191,0.009,0.519,4.730,0.24,48525.,12000
354,30.4,0.53,0.5965,0.0352,0.0316,0.014,0.072,0.101,10.233,0.008,0.449,4.477,0.24,48627.,12000
355,31.7,0.56,0.5807,0.0297,0.0285,0.012,0.065,0.085,9.232,0.007,0.378,4.177,0.24,48733.,12000
356,33.0,0.58,0.5506,0.0239,0.0253,0.011,0.058,0.069,8.189,0.007,0.305,3.802,0.24,48843.,12000
357,34.4,0.60,0.4979,0.0181,0.0220,0.010,0.050,0.052,7.128,0.006,0.231,3.306,0.24,48957.,12000
358,35.7,0.63,0.4079,0.0122,0.0188,0.008,0.043,0.035,6.075,0.005,0.155,2.608,0.24,49075.,12000
359,37.0,0.65,0.2553,0.0061,0.0156,0.007,0.036,0.018,5.061,0.004,0.078,1.574,0.24,49198.,12000
360,38.3,0.67,-0.0027,-0.0001,0.0127,0.006,0.029,0.000,4.127,0.003,-0.001,-0.016,0.24,49325.,12000
361,0.0,0.00,0.0000,0.0902,0.0565,0.031,0.151,0.304,23.252,0.017,1.350,5.922,0.26,51372.,13000
362,1.4,0.02,0.0371,0.0902,0.0566,0.031,0.151,0.303,23.302,0.017,1.349,5.905,0.26,51375.,13000
363,2.9,0.05,0.0739,0.0901,0.0567,0.031,0.152,0.303,23.351,0.017,1.348,5.887,0.26,51382.,13000
364,4.3,0.07,0.1105,0.0900,0.0568,0.031,0.152,0.303,23.399,0.017,1.347,5.869,0.26,51395.,13000
365,5.7,0.09,0.1469,0.0899,0.0569,0.031,0.152,0.302,23.447,0.017,1.345,5.851,0.26,51412.,13000
366,7.2,0.12,0.1830,0.0898,0.0570,0.032,0.153,0.302,23.490,0.017,1.343,5.832,0.26,51435.,13000
367,8.6,0.14,0.2189,0.0896,0.0571,0.032,0.153,0.302,23.528,0.017,1.341,5.813,0.26,51462.,13000
368,10.0,0.16,0.2546,0.0894,0.0572,0.032,0.153,0.301,23.558,0.017,1.339,5.794,0.26,51495.,13000
369,11.5,0.19,0.2899,0.0892,0.0572,0.032,0.153,0.300,23.574,0.017,1.335,5.775,0.26,51532.,13000
370,12.9,0.21,0.3250,0.0888,0.0572,0.032,0.153,0.299,23.561,0.017,1.329,5.753,0.26,51574.,13000
371,14.3,0.23,0.3596,0.0882,0.0571,0.032,0.153,0.297,23.506,0.017,1.321,5.730,0.26,51622.,13000
372,15.7,0.26,0.3937,0.0874,0.0568,0.031,0.152,0.294,23.388,0.017,1.308,5.702,0.26,51674.,13000
373,17.2,0.28,0.4269,0.0860,0.0562,0.031,0.151,0.289,23.161,0.017,1.287,5.668,0.26,51731.,13000
374,18.6,0.30,0.4586,0.0838,0.0552,0.031,0.148,0.282,22.748,0.017,1.254,5.621,0.26,51793.,13000
375,20.0,0.33,0.4878,0.0804,0.0536,0.030,0.144,0.270,22.092,0.016,1.203,5.552,0.26,51860.,13000
376,21.5,0.35,0.5141,0.0759,0.0515,0.028,0.138,0.255,21.211,0.016,1.136,5.461,0.26,51932.,13000
377,22.9,0.37,0.5386,0.0713,0.0492,0.027,0.132,0.240,20.279,0.015,1.067,5.364,0.26,52009.,13000
378,24.3,0.40,0.5602,0.0665,0.0470,0.026,0.126,0.224,19.337,0.014,0.996,5.251,0.26,52090.,13000
379,25.8,0.42,0.5759,0.0616,0.0448,0.025,0.120,0.207,18.447,0.014,0.922,5.098,0.26,52177.,13000
380,27.2,0.44,0.5881,0.0566,0.0425,0.023,0.114,0.190,17.512,0.013,0.847,4.932,0.26,52268.,13000
381,28.6,0.47,0.5970,0.0514,0.0401,0.022,0.107,0.173,16.505,0.012,0.770,4.756,0.26,52364.,13000
382,30.1,0.49,0.6022,0.0462,0.0374,0.021,0.100,0.155,15.423,0.011,0.691,4.569,0.26,52464.,13000
383,31.5,0.51,0.6027,0.0408,0.0346,0.019,0.093,0.137,14.266,0.010,0.611,4.365,0.26,52569.,13000
384,32.9,0.53,0.5965,0.0353,0.0317,0.017,0.085,0.119,13.042,0.010,0.529,4.133,0.26,52679.,13000
385,34.4,0.56,0.5808,0.0297,0.0286,0.016,0.076,0.100,11.760,0.009,0.445,3.856,0.26,52794.,13000
386,35.8,0.58,0.5508,0.0240,0.0253,0.014,0.068,0.081,10.432,0.008,0.359,3.511,0.26,52913.,13000
387,37.2,0.60,0.4982,0.0182,0.0220,0.012,0.059,0.061,9.077,0.007,0.272,3.053,0.26,53037.,13000
388,38.7,0.63,0.4084,0.0122,0.0188,0.010,0.050,0.041,7.734,0.006,0.183,2.410,0.26,53165.,13000
389,40.1,0.65,0.2556,0.0061,0.0156,0.009,0.042,0.021,6.441,0.005,0.092,1.455,0.26,53298.,13000
390,41.5,0.67,-0.0026,0.0000,0.0127,0.007,0.034,0.000,5.250,0.004,-0.001,-0.014,0.26,53435.,13000
391,0.0,0.00,0.0000,0.0902,0.0565,0.039,0.175,0.352,29.039,0.020,1.566,5.500,0.28,55324.,14000
392,1.5,0.02,0.0371,0.0902,0.0566,0.039,0.176,0.352,29.106,0.020,1.565,5.483,0.28,55327.,14000
393,3.1,0.05,0.0739,0.0901,0.0567,0.039,0.176,0.352,29.168,0.020,1.564,5.467,0.28,55335.,14000
394,4.6,0.07,0.1105,0.0900,0.0568,0.039,0.176,0.351,29.232,0.020,1.562,5.450,0.28,55348.,14000
395,6.2,0.09,0.1469,0.0899,0.0569,0.039,0.177,0.351,29.294,0.020,1.561,5.432,0.28,55367.,14000
396,7.7,0.12,0.1830,0.0898,0.0571,0.039,0.177,0.350,29.350,0.020,1.559,5.415,0.28,55391.,14000
397,9.3,0.14,0.2189,0.0897,0.0572,0.039,0.177,0.350,29.401,0.020,1.556,5.397,0.28,55421.,14000
398,10.8,0.16,0.2545,0.0895,0.0572,0.039,0.178,0.349,29.443,0.020,1.553,5.379,0.28,55456.,14000
399,12.3,0.19,0.2899,0.0892,0.0573,0.040,0.178,0.348,29.467,0.020,1.549,5.360,0.28,55496.,14000
400,13.9,0.21,0.3249,0.0889,0.0573,0.040,0.178,0.347,29.457,0.020,1.543,5.341,0.28,55542.,14000
401,15.4,0.23,0.3595,0.0883,0.0571,0.039,0.177,0.345,29.392,0.020,1.533,5.318,0.28,55593.,14000
402,17.0,0.26,0.3936,0.0875,0.0569,0.039,0.177,0.341,29.250,0.020,1.518,5.293,0.28,55649.,14000
403,18.5,0.28,0.4267,0.0861,0.0563,0.039,0.175,0.336,28.973,0.020,1.495,5.261,0.28,55711.,14000
404,20.0,0.30,0.4584,0.0839,0.0553,0.038,0.172,0.327,28.469,0.019,1.457,5.217,0.28,55778.,14000
405,21.6,0.33,0.4877,0.0805,0.0538,0.037,0.167,0.314,27.655,0.019,1.398,5.154,0.28,55850.,14000
406,23.1,0.35,0.5140,0.0760,0.0516,0.036,0.160,0.297,26.550,0.018,1.320,5.069,0.28,55927.,14000
407,24.7,0.37,0.5385,0.0714,0.0494,0.034,0.153,0.279,25.387,0.017,1.240,4.979,0.28,56010.,14000
408,26.2,0.40,0.5600,0.0667,0.0471,0.032,0.146,0.260,24.210,0.017,1.157,4.873,0.28,56097.,14000
409,27.8,0.42,0.5757,0.0617,0.0449,0.031,0.139,0.241,23.095,0.016,1.072,4.731,0.28,56190.,14000
410,29.3,0.44,0.5879,0.0567,0.0426,0.029,0.132,0.221,21.923,0.015,0.984,4.577,0.28,56289.,14000
411,30.8,0.47,0.5969,0.0515,0.0402,0.028,0.125,0.201,20.660,0.014,0.895,4.415,0.28,56392.,14000
412,32.4,0.49,0.6021,0.0463,0.0375,0.026,0.117,0.181,19.305,0.013,0.803,4.242,0.28,56500.,14000
413,33.9,0.51,0.6027,0.0409,0.0347,0.024,0.108,0.160,17.854,0.012,0.710,4.053,0.28,56613.,14000
414,35.5,0.53,0.5966,0.0354,0.0317,0.022,0.099,0.138,16.321,0.011,0.614,3.837,0.28,56732.,14000
415,37.0,0.56,0.5810,0.0298,0.0286,0.020,0.089,0.116,14.715,0.010,0.517,3.581,0.28,56855.,14000
416,38.5,0.58,0.5510,0.0240,0.0254,0.018,0.079,0.094,13.050,0.009,0.417,3.261,0.28,56984.,14000
417,40.1,0.60,0.4985,0.0182,0.0221,0.015,0.069,0.071,11.354,0.008,0.316,2.837,0.28,57117.,14000
418,41.6,0.63,0.4087,0.0122,0.0188,0.013,0.058,0.048,9.670,0.007,0.212,2.239,0.28,57255.,14000
419,43.2,0.65,0.2559,0.0062,0.0157,0.011,0.049,0.024,8.052,0.005,0.107,1.352,0.28,57398.,14000
420,44.7,0.67,-0.0029,-0.0001,0.0128,0.009,0.040,0.000,6.561,0.004,-0.001,-0.015,0.28,57546.,14000
421,0.0,0.00,0.0000,0.0902,0.0565,0.048,0.201,0.404,35.716,0.023,1.798,5.134,0.30,59276.,15000
422,1.7,0.02,0.0371,0.0902,0.0566,0.048,0.202,0.404,35.801,0.023,1.797,5.118,0.30,59278.,15000
423,3.3,0.05,0.0739,0.0901,0.0567,0.048,0.202,0.404,35.881,0.023,1.795,5.102,0.30,59287.,15000
424,5.0,0.07,0.1105,0.0900,0.0568,0.048,0.203,0.403,35.963,0.023,1.794,5.086,0.30,59302.,15000
425,6.6,0.09,0.1469,0.0899,0.0570,0.048,0.203,0.403,36.041,0.023,1.792,5.070,0.30,59322.,15000
426,8.3,0.12,0.1830,0.0898,0.0571,0.048,0.203,0.402,36.114,0.023,1.790,5.053,0.30,59348.,15000
427,9.9,0.14,0.2189,0.0897,0.0572,0.049,0.204,0.402,36.182,0.023,1.787,5.036,0.30,59379.,15000
428,11.6,0.16,0.2545,0.0895,0.0573,0.049,0.204,0.401,36.238,0.023,1.784,5.019,0.30,59417.,15000
429,13.2,0.19,0.2898,0.0893,0.0573,0.049,0.204,0.400,36.274,0.023,1.779,5.002,0.30,59460.,15000
430,14.9,0.21,0.3248,0.0889,0.0573,0.049,0.204,0.398,36.269,0.023,1.772,4.983,0.30,59509.,15000
431,16.5,0.23,0.3594,0.0884,0.0572,0.049,0.204,0.396,36.197,0.023,1.761,4.962,0.30,59564.,15000
432,18.2,0.26,0.3934,0.0876,0.0570,0.048,0.203,0.392,36.032,0.023,1.745,4.938,0.30,59624.,15000
