,V,J,Pe,Ct,Cp,PWR,Torque,Thrust,PWR,Torque,Thrust,THR/PWR,Mach,Reyn,RPM
0,(mph),(Adv_Ratio),-,-,-,(Hp),(In-Lbf),(Lbf),(W),(N-m),(N),(g/W),-,-,RPM
857,44.4,0.26,0.5127,0.0372,0.0189,0.319,0.671,1.382,238.100,0.076,6.146,2.632,0.72,127580.,30000
858,47.2,0.28,0.5278,0.0347,0.0182,0.308,0.646,1.290,229.458,0.073,5.738,2.550,0.72,127680.,30000
859,50.0,0.29,0.5402,0.0322,0.0175,0.295,0.620,1.196,220.070,0.070,5.320,2.465,0.72,127785.,30000
860,52.8,0.31,0.5496,0.0296,0.0167,0.282,0.592,1.100,210.012,0.067,4.893,2.376,0.72,127896.,30000
861,55.5,0.33,0.5555,0.0269,0.0158,0.267,0.560,1.001,198.936,0.063,4.451,2.281,0.72,128013.,30000
862,58.3,0.34,0.5570,0.0242,0.0148,0.251,0.527,0.898,186.943,0.060,3.994,2.179,0.72,128136.,30000
863,61.1,0.36,0.5536,0.0214,0.0139,0.235,0.493,0.797,174.879,0.056,3.544,2.067,0.72,128265.,30000
864,63.9,0.37,0.5426,0.0186,0.0129,0.217,0.456,0.691,161.869,0.052,3.076,1.937,0.72,128400.,30000
865,66.7,0.39,0.5206,0.0157,0.0118,0.199,0.417,0.582,148.157,0.047,2.589,1.782,0.72,128541.,30000
866,69.4,0.41,0.4827,0.0126,0.0107,0.180,0.378,0.470,134.323,0.043,2.089,1.586,0.72,128687.,30000
867,72.2,0.42,0.4240,0.0096,0.0096,0.161,0.339,0.355,120.301,0.038,1.580,1.339,0.72,128840.,30000
868,75.0,0.44,0.3357,0.0064,0.0084,0.142,0.299,0.239,106.038,0.034,1.062,1.021,0.72,128998.,30000
869,77.8,0.46,0.2018,0.0032,0.0073,0.123,0.259,0.120,91.839,0.029,0.533,0.592,0.72,129161.,30000
870,80.5,0.47,-0.0020,0.0000,0.0062,0.105,0.220,-0.001,78.057,0.025,-0.004,-0.006,0.72,129331.,30000
871,0.0,0.00,0.0000,0.0549,0.0214,0.399,0.811,2.179,297.457,0.092,9.691,3.322,0.74,131033.,31000
872,2.9,0.02,0.0415,0.0548,0.0215,0.401,0.816,2.174,299.245,0.092,9.668,3.295,0.74,131037.,31000
873,5.7,0.03,0.0821,0.0546,0.0217,0.404,0.821,2.167,301.076,0.093,9.637,3.264,0.74,131046.,31000
874,8.6,0.05,0.1220,0.0545,0.0218,0.407,0.827,2.161,303.258,0.093,9.613,3.233,0.74,131062.,31000
875,11.5,0.07,0.1613,0.0544,0.0220,0.410,0.833,2.158,305.525,0.094,9.601,3.204,0.74,131084.,31000
876,14.3,0.08,0.1999,0.0543,0.0221,0.412,0.838,2.153,307.321,0.095,9.578,3.178,0.74,131112.,31000
877,17.2,0.10,0.2371,0.0541,0.0223,0.416,0.846,2.147,310.156,0.096,9.551,3.140,0.74,131146.,31000
878,20.1,0.11,0.2744,0.0540,0.0224,0.418,0.850,2.142,311.780,0.096,9.526,3.116,0.74,131187.,31000
879,23.0,0.13,0.3090,0.0537,0.0227,0.422,0.859,2.132,314.930,0.097,9.482,3.070,0.74,131234.,31000
880,25.8,0.15,0.3421,0.0527,0.0226,0.421,0.856,2.092,314.010,0.097,9.304,3.021,0.74,131287.,31000
881,28.7,0.16,0.3725,0.0510,0.0223,0.416,0.845,2.023,309.914,0.095,8.998,2.961,0.74,131346.,31000
882,31.6,0.18,0.4018,0.0489,0.0218,0.406,0.826,1.940,303.121,0.093,8.631,2.903,0.74,131412.,31000
883,34.4,0.20,0.4283,0.0466,0.0213,0.396,0.806,1.848,295.530,0.091,8.222,2.837,0.74,131484.,31000
884,37.3,0.21,0.4521,0.0445,0.0209,0.389,0.790,1.766,289.828,0.089,7.856,2.764,0.74,131562.,31000
885,40.2,0.23,0.4747,0.0421,0.0202,0.377,0.766,1.668,280.793,0.086,7.421,2.695,0.74,131646.,31000
886,43.0,0.24,0.4946,0.0398,0.0196,0.366,0.744,1.577,273.009,0.084,7.016,2.621,0.74,131736.,31000
887,45.9,0.26,0.5112,0.0374,0.0191,0.355,0.722,1.483,264.807,0.082,6.594,2.539,0.74,131833.,31000
888,48.8,0.28,0.5267,0.0348,0.0183,0.341,0.694,1.382,254.642,0.078,6.149,2.462,0.74,131936.,31000
889,51.7,0.29,0.5391,0.0323,0.0176,0.327,0.666,1.281,244.096,0.075,5.698,2.380,0.74,132045.,31000
890,54.5,0.31,0.5494,0.0298,0.0168,0.312,0.635,1.181,233.004,0.072,5.251,2.298,0.74,132160.,31000
891,57.4,0.33,0.5556,0.0271,0.0159,0.296,0.602,1.075,220.742,0.068,4.780,2.208,0.74,132281.,31000
892,60.3,0.34,0.5574,0.0244,0.0150,0.279,0.567,0.967,207.853,0.064,4.300,2.110,0.74,132408.,31000
893,63.1,0.36,0.5539,0.0216,0.0140,0.260,0.529,0.856,194.071,0.060,3.808,2.001,0.74,132541.,31000
894,66.0,0.37,0.5431,0.0187,0.0129,0.240,0.489,0.741,179.205,0.055,3.298,1.877,0.74,132680.,31000
895,68.9,0.39,0.5258,0.0161,0.0120,0.223,0.453,0.638,166.238,0.051,2.839,1.741,0.74,132826.,31000
896,71.7,0.41,0.4880,0.0130,0.0108,0.202,0.410,0.514,150.353,0.046,2.287,1.551,0.74,132977.,31000
897,74.6,0.42,0.4284,0.0098,0.0097,0.180,0.366,0.387,134.112,0.041,1.722,1.310,0.74,133135.,31000
898,77.5,0.44,0.3393,0.0065,0.0085,0.158,0.321,0.260,117.853,0.036,1.154,0.999,0.74,133298.,31000
899,80.4,0.46,0.2035,0.0033,0.0073,0.136,0.277,0.129,101.649,0.031,0.576,0.578,0.75,133467.,31000
900,83.2,0.47,-0.0006,0.0000,0.0062,0.116,0.235,0.000,86.360,0.027,-0.001,-0.002,0.75,133642.,31000
901,0.0,0.00,0.0000,0.0549,0.0214,0.439,0.865,2.321,327.476,0.098,10.322,3.214,0.76,135260.,32000
902,3.0,0.02,0.0414,0.0548,0.0216,0.442,0.871,2.316,329.680,0.098,10.302,3.187,0.76,135264.,32000
903,5.9,0.03,0.0820,0.0547,0.0217,0.445,0.877,2.312,332.174,0.099,10.282,3.156,0.76,135273.,32000
904,8.9,0.05,0.1218,0.0546,0.0219,0.449,0.884,2.307,334.702,0.100,10.260,3.126,0.76,135289.,32000
905,11.9,0.07,0.1610,0.0544,0.0221,0.452,0.890,2.302,337.041,0.101,10.237,3.097,0.76,135312.,32000
906,14.8,0.08,0.1987,0.0543,0.0223,0.457,0.899,2.296,340.557,0.102,10.213,3.058,0.76,135341.,32000
907,17.8,0.10,0.2369,0.0542,0.0224,0.459,0.903,2.291,341.995,0.102,10.191,3.039,0.76,135377.,32000
908,20.7,0.11,0.2742,0.0541,0.0225,0.461,0.908,2.286,343.958,0.103,10.169,3.015,0.76,135419.,32000
909,23.7,0.13,0.3091,0.0539,0.0227,0.466,0.918,2.279,347.534,0.104,10.135,2.974,0.76,135467.,32000
910,26.7,0.15,0.3414,0.0531,0.0228,0.467,0.921,2.243,348.524,0.104,9.979,2.920,0.76,135522.,32000
911,29.6,0.16,0.3717,0.0515,0.0226,0.463,0.913,2.179,345.512,0.103,9.692,2.860,0.76,135584.,32000
912,32.6,0.18,0.4014,0.0494,0.0221,0.452,0.890,2.087,337.123,0.101,9.283,2.808,0.76,135651.,32000
913,35.6,0.20,0.4268,0.0472,0.0216,0.444,0.874,1.996,330.802,0.099,8.879,2.737,0.76,135726.,32000
914,38.5,0.21,0.4515,0.0450,0.0211,0.433,0.852,1.901,322.552,0.096,8.454,2.673,0.76,135806.,32000
915,41.5,0.23,0.4738,0.0426,0.0205,0.421,0.828,1.801,313.666,0.094,8.011,2.604,0.76,135893.,32000
916,44.5,0.24,0.4933,0.0402,0.0199,0.409,0.805,1.700,304.644,0.091,7.561,2.531,0.76,135987.,32000
917,47.4,0.26,0.5105,0.0378,0.0193,0.395,0.779,1.596,294.884,0.088,7.101,2.456,0.76,136086.,32000
918,50.4,0.28,0.5266,0.0352,0.0185,0.380,0.748,1.489,283.225,0.085,6.622,2.384,0.76,136193.,32000
919,53.3,0.29,0.5393,0.0326,0.0177,0.363,0.715,1.376,270.727,0.081,6.122,2.306,0.76,136305.,32000
920,56.3,0.31,0.5487,0.0299,0.0169,0.346,0.682,1.266,258.378,0.077,5.631,2.222,0.77,136424.,32000
921,59.3,0.33,0.5546,0.0273,0.0160,0.328,0.647,1.152,244.888,0.073,5.125,2.134,0.77,136549.,32000
922,62.2,0.34,0.5571,0.0245,0.0151,0.309,0.609,1.038,230.541,0.069,4.616,2.042,0.77,136680.,32000
923,65.2,0.36,0.5545,0.0217,0.0140,0.288,0.567,0.918,214.597,0.064,4.082,1.940,0.77,136818.,32000
924,68.2,0.37,0.5439,0.0188,0.0130,0.266,0.524,0.796,198.292,0.059,3.539,1.820,0.77,136962.,32000
925,71.1,0.39,0.5226,0.0159,0.0119,0.243,0.479,0.670,181.408,0.054,2.981,1.676,0.77,137112.,32000
926,74.1,0.41,0.4848,0.0128,0.0108,0.220,0.434,0.541,164.367,0.049,2.405,1.492,0.77,137269.,32000
927,77.1,0.42,0.4256,0.0097,0.0096,0.197,0.388,0.408,146.909,0.044,1.815,1.260,0.77,137431.,32000
928,80.0,0.44,0.3365,0.0065,0.0085,0.173,0.341,0.273,129.245,0.039,1.216,0.959,0.77,137600.,32000
929,83.0,0.46,0.2028,0.0033,0.0073,0.150,0.296,0.138,111.967,0.033,0.612,0.557,0.77,137775.,32000
930,86.0,0.47,-0.0083,-0.0001,0.0062,0.127,0.249,-0.005,94.394,0.028,-0.020,-0.022,0.77,137956.,32000
931,0.0,0.00,0.0000,0.0548,0.0214,0.481,0.919,2.463,358.928,0.104,10.958,3.113,0.79,139487.,33000
932,3.1,0.02,0.0414,0.0547,0.0216,0.485,0.925,2.459,361.327,0.105,10.935,3.086,0.79,139491.,33000
933,6.1,0.03,0.0820,0.0546,0.0217,0.488,0.932,2.453,364.076,0.105,10.911,3.056,0.79,139501.,33000
934,9.2,0.05,0.1218,0.0544,0.0219,0.492,0.939,2.447,366.773,0.106,10.886,3.026,0.79,139517.,33000
935,12.2,0.07,0.1608,0.0543,0.0220,0.496,0.946,2.442,369.497,0.107,10.860,2.997,0.79,139541.,33000
936,15.3,0.08,0.1987,0.0542,0.0222,0.500,0.955,2.435,372.832,0.108,10.833,2.963,0.79,139571.,33000
937,18.4,0.10,0.2364,0.0540,0.0224,0.503,0.961,2.430,375.186,0.109,10.808,2.937,0.79,139608.,33000
938,21.4,0.11,0.2712,0.0539,0.0227,0.510,0.974,2.422,380.353,0.110,10.775,2.889,0.79,139651.,33000
939,24.5,0.13,0.3077,0.0537,0.0228,0.512,0.979,2.416,382.111,0.111,10.746,2.868,0.79,139701.,33000
940,27.5,0.15,0.3395,0.0530,0.0229,0.516,0.985,2.384,384.520,0.111,10.605,2.812,0.79,139758.,33000
941,30.6,0.16,0.3704,0.0515,0.0227,0.510,0.974,2.317,380.483,0.110,10.304,2.762,0.79,139821.,33000
942,33.6,0.18,0.3983,0.0494,0.0223,0.501,0.957,2.223,373.515,0.108,9.889,2.700,0.79,139891.,33000
943,36.7,0.20,0.4261,0.0473,0.0217,0.488,0.932,2.125,364.040,0.105,9.451,2.647,0.79,139968.,33000
944,39.8,0.21,0.4504,0.0450,0.0212,0.476,0.910,2.023,355.182,0.103,8.999,2.584,0.79,140051.,33000
945,42.8,0.23,0.4723,0.0427,0.0206,0.464,0.886,1.918,345.934,0.100,8.533,2.515,0.79,140141.,33000
946,45.9,0.24,0.4923,0.0403,0.0200,0.450,0.859,1.810,335.545,0.097,8.052,2.447,0.79,140238.,33000
947,48.9,0.26,0.5098,0.0378,0.0194,0.435,0.831,1.700,324.567,0.094,7.562,2.376,0.79,140341.,33000
948,52.0,0.28,0.5253,0.0353,0.0186,0.419,0.800,1.587,312.338,0.090,7.058,2.304,0.79,140450.,33000
949,55.1,0.29,0.5381,0.0327,0.0179,0.401,0.767,1.471,299.298,0.087,6.543,2.229,0.79,140566.,33000
950,58.1,0.31,0.5481,0.0301,0.0170,0.382,0.730,1.352,285.043,0.082,6.013,2.151,0.79,140689.,33000
951,61.2,0.33,0.5553,0.0274,0.0161,0.362,0.691,1.232,269.856,0.078,5.479,2.070,0.79,140818.,33000
952,64.2,0.34,0.5633,0.0247,0.0150,0.338,0.645,1.110,251.812,0.073,4.939,2.000,0.79,140954.,33000
953,67.3,0.36,0.5609,0.0219,0.0140,0.315,0.601,0.984,234.843,0.068,4.378,1.901,0.79,141096.,33000
954,70.4,0.38,0.5562,0.0190,0.0128,0.288,0.551,0.855,214.996,0.062,3.802,1.803,0.79,141245.,33000
955,73.4,0.39,0.5358,0.0161,0.0117,0.264,0.504,0.723,196.873,0.057,3.214,1.665,0.79,141400.,33000
956,76.5,0.41,0.4985,0.0130,0.0106,0.239,0.456,0.584,178.022,0.052,2.596,1.487,0.79,141562.,33000
957,79.5,0.42,0.4419,0.0099,0.0095,0.214,0.409,0.446,159.665,0.046,1.984,1.267,0.79,141730.,33000
958,82.6,0.44,0.3540,0.0067,0.0084,0.188,0.359,0.302,140.150,0.041,1.344,0.978,0.79,141904.,33000
959,85.7,0.46,0.2088,0.0032,0.0071,0.160,0.305,0.146,119.074,0.034,0.649,0.556,0.79,142085.,33000
960,88.7,0.47,-0.0018,0.0000,0.0060,0.135,0.258,-0.001,100.658,0.029,-0.005,-0.005,0.79,142272.,33000
961,0.0,0.00,0.0000,0.0548,0.0211,0.518,0.961,2.615,386.586,0.109,11.634,3.069,0.81,143714.,34000
962,3.2,0.02,0.0428,0.0547,0.0209,0.513,0.952,2.612,382.905,0.108,11.620,3.095,0.81,143718.,34000
963,6.3,0.03,0.0832,0.0546,0.0214,0.526,0.976,2.604,392.481,0.110,11.584,3.010,0.81,143728.,34000
964,9.5,0.05,0.1253,0.0545,0.0213,0.524,0.971,2.601,390.550,0.110,11.568,3.020,0.81,143745.,34000
965,12.6,0.07,0.1650,0.0544,0.0215,0.529,0.980,2.594,394.391,0.111,11.539,2.983,0.81,143769.,34000
966,15.8,0.08,0.2035,0.0542,0.0217,0.534,0.991,2.587,398.576,0.112,11.509,2.944,0.81,143800.,34000
967,18.9,0.10,0.2414,0.0541,0.0219,0.539,1.000,2.581,402.149,0.113,11.479,2.911,0.81,143838.,34000
968,22.1,0.11,0.2776,0.0539,0.0222,0.546,1.012,2.574,406.972,0.114,11.448,2.868,0.81,143883.,34000
969,25.2,0.13,0.3120,0.0538,0.0225,0.553,1.025,2.565,412.451,0.116,11.410,2.821,0.81,143935.,34000
970,28.4,0.15,0.3446,0.0533,0.0227,0.558,1.035,2.542,416.259,0.117,11.305,2.769,0.81,143993.,34000
971,31.5,0.16,0.3761,0.0518,0.0225,0.553,1.025,2.473,412.357,0.116,11.000,2.720,0.81,144059.,34000
972,34.7,0.18,0.4050,0.0497,0.0220,0.542,1.005,2.374,404.219,0.114,10.558,2.663,0.81,144131.,34000
973,37.8,0.20,0.4319,0.0475,0.0215,0.530,0.982,2.268,395.073,0.111,10.087,2.604,0.81,144210.,34000
974,41.0,0.21,0.4569,0.0452,0.0210,0.516,0.956,2.156,384.716,0.108,9.591,2.542,0.81,144296.,34000
975,44.1,0.23,0.4912,0.0430,0.0200,0.492,0.911,2.051,366.665,0.103,9.125,2.538,0.81,144388.,34000
976,47.3,0.24,0.4855,0.0394,0.0199,0.488,0.905,1.880,364.231,0.102,8.362,2.341,0.81,144488.,34000
977,50.5,0.26,0.5029,0.0370,0.0192,0.473,0.877,1.768,352.728,0.099,7.865,2.274,0.81,144594.,34000
978,53.6,0.28,0.5288,0.0347,0.0182,0.447,0.829,1.654,333.427,0.094,7.357,2.250,0.81,144707.,34000
979,56.8,0.29,0.5416,0.0321,0.0174,0.428,0.794,1.533,319.483,0.090,6.819,2.176,0.81,144827.,34000
980,59.9,0.31,0.5435,0.0295,0.0168,0.414,0.768,1.409,308.906,0.087,6.268,2.069,0.81,144954.,34000
981,63.1,0.33,0.5514,0.0269,0.0159,0.392,0.727,1.285,292.349,0.082,5.717,1.994,0.81,145087.,34000
982,66.2,0.34,0.5555,0.0243,0.0150,0.368,0.682,1.158,274.393,0.077,5.149,1.913,0.81,145227.,34000
983,69.4,0.36,0.5544,0.0215,0.0139,0.342,0.634,1.026,255.224,0.072,4.563,1.823,0.81,145374.,34000
984,72.5,0.38,0.5534,0.0187,0.0127,0.312,0.578,0.893,232.653,0.065,3.971,1.740,0.81,145527.,34000
985,75.7,0.39,0.5353,0.0158,0.0116,0.285,0.529,0.756,212.618,0.060,3.364,1.613,0.82,145687.,34000
986,78.8,0.41,0.4997,0.0128,0.0104,0.257,0.476,0.611,191.554,0.054,2.716,1.446,0.82,145854.,34000
987,82.0,0.42,0.4432,0.0098,0.0093,0.230,0.426,0.465,171.173,0.048,2.070,1.233,0.82,146027.,34000
988,85.1,0.44,0.3528,0.0065,0.0082,0.200,0.372,0.311,149.453,0.042,1.385,0.945,0.82,146207.,34000
989,88.3,0.46,0.2146,0.0033,0.0070,0.172,0.319,0.157,128.500,0.036,0.699,0.554,0.82,146393.,34000
990,91.4,0.47,-0.0030,0.0000,0.0059,0.145,0.268,-0.002,107.858,0.030,-0.008,-0.008,0.82,146586.,34000
991,0.0,0.00,0.0000,0.0545,0.0206,0.553,0.996,2.757,412.653,0.113,12.261,3.030,0.83,147941.,35000
992,3.2,0.02,0.0430,0.0544,0.0207,0.554,0.998,2.750,413.456,0.113,12.231,3.017,0.83,147944.,35000
993,6.5,0.03,0.0837,0.0542,0.0212,0.567,1.022,2.741,423.079,0.115,12.192,2.939,0.83,147955.,35000
994,9.7,0.05,0.1254,0.0540,0.0211,0.566,1.020,2.733,422.362,0.115,12.158,2.935,0.83,147973.,35000
995,13.0,0.07,0.1648,0.0539,0.0214,0.573,1.032,2.725,427.167,0.117,12.119,2.893,0.83,147998.,35000
996,16.2,0.08,0.2038,0.0537,0.0215,0.577,1.039,2.715,430.311,0.117,12.077,2.862,0.83,148030.,35000
997,19.5,0.10,0.2411,0.0535,0.0217,0.583,1.050,2.705,434.872,0.119,12.032,2.821,0.83,148069.,35000
998,22.7,0.11,0.2774,0.0532,0.0219,0.589,1.060,2.693,438.885,0.120,11.978,2.783,0.83,148115.,35000
999,26.0,0.13,0.3041,0.0529,0.0227,0.610,1.098,2.675,454.562,0.124,11.898,2.669,0.83,148168.,35000
1000,29.2,0.15,0.3360,0.0523,0.0229,0.614,1.105,2.644,457.501,0.125,11.761,2.621,0.83,148229.,35000
1001,32.5,0.16,0.3771,0.0508,0.0220,0.590,1.063,2.570,440.219,0.120,11.432,2.648,0.83,148296.,35000
1002,35.7,0.18,0.4057,0.0488,0.0216,0.579,1.044,2.468,432.128,0.118,10.976,2.590,0.83,148370.,35000
1003,39.0,0.20,0.4324,0.0466,0.0211,0.567,1.020,2.357,422.476,0.115,10.484,2.531,0.83,148452.,35000
1004,42.2,0.21,0.4562,0.0444,0.0207,0.554,0.997,2.244,413.024,0.113,9.982,2.465,0.83,148540.,35000
1005,45.5,0.23,0.4801,0.0421,0.0200,0.538,0.968,2.128,400.824,0.109,9.465,2.408,0.84,148636.,35000
1006,48.7,0.24,0.4929,0.0397,0.0197,0.530,0.953,2.009,394.851,0.108,8.935,2.307,0.84,148739.,35000
1007,52.0,0.26,0.5169,0.0373,0.0189,0.506,0.911,1.887,377.194,0.103,8.391,2.269,0.84,148848.,35000
1008,55.2,0.28,0.5291,0.0349,0.0183,0.492,0.885,1.766,366.557,0.100,7.856,2.185,0.84,148965.,35000
1009,58.5,0.29,0.5465,0.0323,0.0174,0.466,0.839,1.634,347.541,0.095,7.267,2.132,0.84,149088.,35000
1010,61.7,0.31,0.5592,0.0297,0.0165,0.442,0.797,1.504,329.958,0.090,6.688,2.067,0.84,149219.,35000
1011,65.0,0.33,0.5663,0.0271,0.0157,0.420,0.756,1.373,313.085,0.085,6.105,1.988,0.84,149356.,35000
1012,68.2,0.34,0.5692,0.0244,0.0147,0.394,0.710,1.234,294.029,0.080,5.488,1.903,0.84,149500.,35000
1013,71.5,0.36,0.5680,0.0217,0.0137,0.367,0.662,1.095,273.966,0.075,4.871,1.813,0.84,149651.,35000
1014,74.7,0.38,0.5601,0.0189,0.0127,0.340,0.611,0.955,253.188,0.069,4.246,1.710,0.84,149809.,35000
1015,78.0,0.39,0.5397,0.0159,0.0116,0.310,0.559,0.806,231.508,0.063,3.585,1.579,0.84,149974.,35000
1016,81.2,0.41,0.5053,0.0129,0.0105,0.280,0.505,0.654,209.089,0.057,2.910,1.419,0.84,150146.,35000
1017,84.4,0.42,0.4478,0.0098,0.0093,0.249,0.449,0.496,186.004,0.051,2.206,1.209,0.84,150325.,35000
1018,87.7,0.44,0.3589,0.0066,0.0081,0.218,0.393,0.335,162.655,0.044,1.489,0.933,0.84,150510.,35000
1019,90.9,0.46,0.2185,0.0033,0.0070,0.187,0.337,0.168,139.352,0.038,0.749,0.548,0.84,150702.,35000
1020,94.2,0.47,-0.0045,-0.0001,0.0058,0.156,0.281,-0.003,116.565,0.032,-0.012,-0.011,0.84,150901.,35000
1021,0.0,0.00,0.0000,0.0545,0.0201,0.588,1.029,2.915,438.100,0.116,12.965,3.018,0.86,152168.,36000
1022,3.3,0.02,0.0438,0.0543,0.0203,0.592,1.036,2.907,441.475,0.117,12.931,2.987,0.86,152171.,36000
1023,6.7,0.03,0.0863,0.0542,0.0205,0.599,1.049,2.899,446.678,0.118,12.895,2.944,0.86,152182.,36000
1024,10.0,0.05,0.1274,0.0540,0.0208,0.607,1.062,2.890,452.424,0.120,12.854,2.897,0.86,152201.,36000
1025,13.4,0.07,0.1671,0.0538,0.0211,0.615,1.076,2.881,458.289,0.122,12.813,2.851,0.86,152226.,36000
1026,16.7,0.08,0.2060,0.0537,0.0213,0.621,1.087,2.871,463.186,0.123,12.768,2.811,0.86,152259.,36000
1027,20.1,0.10,0.2428,0.0534,0.0216,0.630,1.103,2.860,469.685,0.125,12.721,2.762,0.86,152300.,36000
1028,23.4,0.11,0.2800,0.0532,0.0217,0.635,1.111,2.848,473.257,0.126,12.668,2.730,0.86,152347.,36000
1029,26.7,0.13,0.3152,0.0529,0.0220,0.641,1.122,2.833,477.870,0.127,12.600,2.689,0.86,152402.,36000
1030,30.1,0.15,0.3482,0.0525,0.0222,0.648,1.134,2.811,482.876,0.128,12.501,2.640,0.86,152464.,36000
1031,33.4,0.16,0.3793,0.0511,0.0220,0.643,1.125,2.736,479.374,0.127,12.168,2.588,0.86,152533.,36000
1032,36.8,0.18,0.4078,0.0491,0.0216,0.631,1.105,2.625,470.647,0.125,11.676,2.530,0.86,152610.,36000
1033,40.1,0.20,0.4334,0.0468,0.0212,0.618,1.082,2.505,461.042,0.122,11.144,2.465,0.86,152694.,36000
1034,43.5,0.21,0.4515,0.0448,0.0211,0.615,1.076,2.395,458.396,0.122,10.654,2.370,0.86,152785.,36000
1035,46.8,0.23,0.4712,0.0421,0.0204,0.597,1.045,2.253,444.900,0.118,10.021,2.297,0.86,152883.,36000
1036,50.1,0.25,0.4921,0.0398,0.0198,0.578,1.012,2.128,431.170,0.114,9.466,2.239,0.86,152989.,36000
1037,53.5,0.26,0.5214,0.0375,0.0188,0.549,0.962,2.009,409.715,0.109,8.936,2.224,0.86,153102.,36000
1038,56.8,0.28,0.5371,0.0351,0.0181,0.529,0.927,1.876,394.695,0.105,8.345,2.156,0.86,153222.,36000
1039,60.2,0.29,0.5423,0.0324,0.0176,0.513,0.898,1.733,382.368,0.101,7.710,2.056,0.86,153349.,36000
1040,63.5,0.31,0.5636,0.0300,0.0165,0.482,0.844,1.605,359.632,0.095,7.139,2.024,0.86,153483.,36000
1041,66.8,0.33,0.5703,0.0273,0.0156,0.456,0.798,1.459,340.082,0.090,6.489,1.946,0.86,153625.,36000
1042,70.2,0.34,0.5758,0.0247,0.0147,0.429,0.751,1.320,319.902,0.085,5.871,1.871,0.86,153773.,36000
1043,73.5,0.36,0.5746,0.0219,0.0137,0.399,0.699,1.170,297.800,0.079,5.205,1.782,0.86,153929.,36000
1044,76.9,0.38,0.5636,0.0190,0.0127,0.369,0.647,1.016,275.481,0.073,4.518,1.672,0.86,154091.,36000
1045,80.2,0.39,0.5469,0.0161,0.0115,0.337,0.589,0.861,251.037,0.067,3.828,1.555,0.86,154261.,36000
1046,83.6,0.41,0.5127,0.0131,0.0104,0.304,0.532,0.699,226.675,0.060,3.111,1.400,0.86,154438.,36000
1047,86.9,0.42,0.4558,0.0099,0.0093,0.270,0.473,0.532,201.515,0.053,2.364,1.196,0.86,154622.,36000
1048,90.2,0.44,0.3633,0.0066,0.0080,0.234,0.410,0.354,174.640,0.046,1.572,0.918,0.87,154812.,36000
1049,93.6,0.46,0.2224,0.0033,0.0069,0.200,0.351,0.179,149.510,0.040,0.795,0.542,0.87,155010.,36000
1050,96.9,0.47,-0.0056,-0.0001,0.0057,0.167,0.292,-0.004,124.512,0.033,-0.016,-0.013,0.87,155215.,36000
1051,0.0,0.00,0.0000,0.0546,0.0197,0.624,1.063,3.085,465.495,0.120,13.720,3.006,0.88,156395.,37000
1052,3.4,0.02,0.0446,0.0545,0.0200,0.633,1.078,3.078,471.905,0.122,13.691,2.958,0.88,156398.,37000
1053,6.9,0.03,0.0885,0.0543,0.0201,0.637,1.084,3.072,474.711,0.123,13.663,2.935,0.88,156410.,37000
1054,10.3,0.05,0.1306,0.0542,0.0204,0.645,1.099,3.064,481.198,0.124,13.631,2.889,0.88,156429.,37000
1055,13.8,0.07,0.1726,0.0541,0.0205,0.650,1.106,3.057,484.370,0.125,13.599,2.863,0.88,156455.,37000
1056,17.2,0.08,0.2125,0.0540,0.0208,0.658,1.121,3.049,490.584,0.127,13.564,2.819,0.88,156489.,37000
1057,20.6,0.10,0.2518,0.0538,0.0210,0.664,1.132,3.042,495.494,0.128,13.530,2.785,0.88,156530.,37000
1058,24.1,0.11,0.2893,0.0537,0.0212,0.673,1.146,3.034,501.762,0.129,13.494,2.742,0.88,156579.,37000
1059,27.5,0.13,0.3254,0.0535,0.0215,0.682,1.161,3.024,508.303,0.131,13.452,2.699,0.88,156636.,37000
1060,30.9,0.15,0.3493,0.0532,0.0224,0.710,1.209,3.005,529.302,0.137,13.367,2.575,0.88,156700.,37000
1061,34.4,0.16,0.3880,0.0523,0.0221,0.699,1.191,2.958,521.307,0.135,13.159,2.574,0.88,156771.,37000
1062,37.8,0.18,0.4218,0.0508,0.0216,0.686,1.168,2.869,511.526,0.132,12.762,2.544,0.88,156850.,37000
1063,41.3,0.20,0.4372,0.0480,0.0216,0.683,1.164,2.716,509.515,0.131,12.079,2.417,0.88,156936.,37000
1064,44.7,0.21,0.4750,0.0460,0.0206,0.653,1.112,2.603,486.878,0.126,11.576,2.424,0.88,157030.,37000
1065,48.1,0.23,0.4982,0.0438,0.0201,0.637,1.086,2.475,475.376,0.123,11.007,2.361,0.88,157131.,37000
1066,51.6,0.25,0.5192,0.0413,0.0195,0.618,1.053,2.334,461.069,0.119,10.384,2.297,0.88,157240.,37000
1067,55.0,0.26,0.5369,0.0386,0.0188,0.597,1.016,2.184,444.991,0.115,9.715,2.226,0.88,157356.,37000
1068,58.4,0.28,0.5542,0.0362,0.0182,0.575,0.980,2.046,428.956,0.111,9.099,2.163,0.88,157480.,37000
1069,61.9,0.29,0.5679,0.0335,0.0174,0.551,0.938,1.896,410.751,0.106,8.431,2.093,0.88,157610.,37000
1070,65.3,0.31,0.5785,0.0308,0.0166,0.524,0.893,1.742,391.100,0.101,7.749,2.020,0.88,157749.,37000
1071,68.8,0.33,0.5859,0.0281,0.0157,0.497,0.847,1.588,370.615,0.096,7.064,1.944,0.89,157894.,37000
